Site_Id,Read_Date,Salinity (ppt),Dissolved Oxygen (mg/L),pH (standard units),Secchi Depth (m),Water Depth (m),Water Temp (?C),Air Temp (?F),AirTemp (C),Year
Bay,6/24/2014,0.0,4.2,8.0,0.4,0.6,24.0,78.0,25.55555556,2014
D,7/8/2014,0.0,5.8,6.5,1.0,1.3,28.0,83.0,28.33333333,2014
Bay,7/8/2014,0.0,4.2,7.5,0.5,0.8,25.0,83.0,28.33333333,2014
Bay,7/22/2014,0.0,3.7,7.5,0.4,0.6,26.0,80.0,26.66666667,2014
D,7/22/2014,0.0,5.3,7.0,0.8,1.3,27.0,80.0,26.66666667,2014
Bay,8/12/2014,0.0,3.9,8.0,4.5,7.5,25.0,79.0,26.11111111,2014
A,8/12/2014,0.0,3.0,8.0,0.1,0.1,26.0,80.0,26.66666667,2014
B,8/12/2014,0.0,2.4,6.5,0.5,0.8,26.0,80.0,26.66666667,2014
D,8/28/2014,0.0,5.3,6.5,1.0,1.5,25.0,78.0,25.55555556,2014
Bay,8/28/2014,0.0,3.9,8.5,0.35,0.45,24.0,78.0,25.55555556,2014
A,9/10/2014,0.0,4.6,6.5,0.4,0.4,24.0,75.0,23.88888889,2014
B,9/10/2014,0.0,3.7,6.5,0.2,0.2,25.0,75.0,23.88888889,2014
Bay,9/10/2014,0.0,2.7,7.5,0.5,0.8,24.0,75.0,23.88888889,2014
Bay,9/23/2014,0.0,7.0,8.0,0.4,0.6,20.0,63.0,17.22222222,2014
D,9/23/2014,0.0,6.3,,1.0,1.3,20.0,63.0,17.22222222,2014
A,10/7/2014,0.0,6.4,7.0,0.3,0.3,20.0,67.0,19.44444444,2014
B,10/7/2014,0.0,5.9,7.0,0.1,0.1,17.0,67.0,19.44444444,2014
D,10/21/2014,0.0,7.6,6.0,1.3,1.3,18.0,68.0,20.0,2014
Bay,10/21/2014,0.0,6.5,7.5,0.4,0.7,16.5,68.0,20.0,2014
Bay,11/13/2014,0.0,7.0,7.0,0.3,0.4,13.0,51.0,10.55555556,2014
A,11/13/2014,0.0,7.2,6.5,0.3,0.3,14.0,51.0,10.55555556,2014
B,11/13/2014,0.0,6.2,7.5,0.15,0.15,13.0,51.0,10.55555556,2014
Bay,12/2/2014,0.0,9.8,7.0,0.4,0.6,11.0,48.0,8.888888889,2014
D,12/2/2014,0.0,9.7,6.0,1.2,1.2,10.0,48.0,8.888888889,2014
Bay,12/19/2014,0.0,7.6,9.0,0.5,0.5,11.0,42.0,5.555555556,2014
A,12/19/2014,0.0,7.3,7.0,0.6,1.0,7.0,42.0,5.555555556,2014
B,12/19/2014,0.0,6.3,6.5,0.15,0.15,7.0,42.0,5.555555556,2014
Bay,1/6/2015,0.0,8.9,7.0,0.4,0.6,9.0,38.0,3.333333333,2015
D,1/6/2015,0.0,9.0,6.5,1.3,1.5,9.0,38.0,3.333333333,2015
Bay,1/20/2015,0.0,8.3,7.0,0.2,0.6,7.0,44.0,6.666666667,2015
D,1/20/2015,0.0,9.0,6.5,1.0,1.4,8.0,45.0,7.222222222,2015
A,2/3/2015,0.0,9.7,6.5,0.4,0.5,3.0,32.0,0.0,2015
B,2/3/2015,0.0,7.6,6.5,0.3,0.3,3.0,35.0,1.666666667,2015
D,2/24/2015,0.0,10.0,6.5,0.1,0.15,0.0,25.0,-3.888888889,2015
Bay,2/24/2015,0.0,9.2,7.0,0.2,0.2,3.0,25.0,-3.888888889,2015
Bay,4/21/2015,0.0,7.1,7.0,0.3,0.9,20.0,65.0,18.33333333,2015
B,4/21/2015,0.0,5.3,7.5,,,20.0,65.0,18.33333333,2015
A,4/21/2015,0.0,4.0,6.5,0.3,0.4,19.0,65.0,18.33333333,2015
Bay,4/7/2015,0.0,8.2,7.0,0.2,0.6,15.0,64.0,17.77777778,2015
D,4/7/2015,0.0,7.4,6.5,0.9,1.3,16.0,64.0,17.77777778,2015
Bay,3/24/2015,0.0,10.0,7.0,0.3,0.3,9.0,40.0,4.444444444,2015
B,3/24/2015,0.0,10.0,7.0,0.4,0.5,9.0,41.0,5.0,2015
A,3/24/2015,0.0,7.8,7.0,0.3,0.3,10.0,41.0,5.0,2015
Bay,5/7/2015,0.0,6.3,7.5,0.3,0.6,20.0,65.0,18.33333333,2015
D,5/7/2015,0.0,7.7,7.0,1.1,1.3,20.0,65.0,18.33333333,2015
Bay,6/1/2015,0.0,4.3,7.5,0.4,0.9,25.0,74.0,23.33333333,2015
D,6/1/2015,0.0,5.8,7.0,0.2,0.9,27.0,75.0,23.88888889,2015
Bay,6/11/2015,0.0,5.0,8.5,0.4,0.8,26.0,78.0,25.55555556,2015
B,6/11/2015,0.0,4.0,8.0,0.5,0.5,27.0,83.0,28.33333333,2015
A,6/11/2015,0.0,5.1,8.0,0.5,0.6,28.0,84.0,28.88888889,2015
B,7/23/2015,0.0,7.0,7.5,0.3,0.3,31.0,82.0,27.77777778,2015
A,7/23/2015,0.0,6.0,7.5,0.4,0.4,30.0,82.0,27.77777778,2015
Bay,7/23/2015,0.0,7.0,9.0,0.5,0.8,27.0,81.0,27.22222222,2015
Bay,9/22/2015,0.0,4.5,8.0,0.3,0.3,23.0,73.0,22.77777778,2015
Bay,9/9/2015,0.0,2.9,9.0,0.05,0.05,26.0,81.0,27.22222222,2015
Bay,10/7/2015,0.0,5.5,7.0,0.3,0.5,18.0,65.0,18.33333333,2015
A,10/13/2015,0.0,6.7,7.0,0.4,0.4,15.0,52.0,11.11111111,2015
B,10/13/2015,0.0,6.0,7.0,0.05,0.05,12.0,50.0,10.0,2015
Bay,10/13/2015,0.0,4.9,7.0,0.4,0.6,12.0,50.0,10.0,2015
D,11/3/2015,0.0,6.6,6.5,1.2,1.3,18.0,65.0,18.33333333,2015
Bay,11/3/2015,0.0,6.6,7.0,0.4,0.6,28.0,65.0,18.33333333,2015
Bay,11/17/2015,0.0,5.5,7.5,0.25,0.8,13.0,55.0,12.77777778,2015
A,11/17/2015,0.0,6.5,6.5,0.5,0.5,15.0,56.0,13.33333333,2015
B,11/17/2015,0.0,8.0,7.0,0.1,0.1,14.0,55.0,12.77777778,2015
D,12/15/2015,0.0,6.6,6.0,0.7,1.8,16.0,63.0,17.22222222,2015
Bay,12/15/2015,0.0,7.9,7.0,0.5,0.8,17.0,63.0,17.22222222,2015
D,12/30/2015,0.0,6.2,6.0,0.7,1.4,19.0,59.0,15.0,2015
Bay,12/30/2015,0.0,8.7,7.0,0.7,0.9,18.0,59.0,15.0,2015
A,1/13/2016,0.0,6.5,6.5,0.5,0.8,7.0,39.0,3.888888889,2016
Bay,1/13/2016,0.0,9.1,7.0,0.5,0.9,5.0,39.0,3.888888889,2016
B,1/13/2016,0.0,6.6,6.5,0.3,0.3,5.0,40.0,4.444444444,2016
D,2/11/2016,0.0,10.0,5.5,0.6,1.3,3.0,27.0,-2.777777778,2016
Bay,2/11/2016,0.0,9.5,7.0,0.1,0.2,5.0,27.0,-2.777777778,2016
Bay,2/23/2016,0.0,9.0,7.0,0.4,0.6,11.0,48.0,8.888888889,2016
B,2/23/2016,0.0,8.0,,0.4,0.4,11.0,48.0,8.888888889,2016
A,2/23/2016,0.0,7.5,6.5,0.5,1.0,11.0,48.0,8.888888889,2016
Bay,3/8/2016,0.0,9.5,7.0,0.3,0.7,11.0,60.0,15.55555556,2016
D,3/8/2016,0.0,9.5,6.5,0.9,1.8,12.0,60.0,15.55555556,2016
A,3/22/2016,0.0,7.1,6.5,0.6,0.6,11.0,48.0,8.888888889,2016
B,3/22/2016,0.0,6.5,7.0,0.3,0.3,11.0,50.0,10.0,2016
Bay,3/22/2016,0.0,7.1,7.0,0.4,0.4,10.0,48.0,8.888888889,2016
D,4/14/2016,0.0,6.0,6.5,0.9,1.3,14.0,48.0,8.888888889,2016
Bay,4/14/2016,0.0,7.9,7.0,0.3,0.3,13.0,48.0,8.888888889,2016
Bay,5/3/2016,0.0,4.5,7.0,0.4,0.9,21.0,65.0,18.33333333,2016
A,8/31/2016,0.0,3.9,7.5,0.4,0.4,28.0,82.0,27.77777778,2016
B,8/31/2016,0.0,4.2,8.5,0.01,0.01,28.0,81.0,27.22222222,2016
Bay,8/31/2016,0.0,4.3,8.5,0.3,0.5,27.0,81.0,27.22222222,2016
Bay,9/22/2016,0.0,3.2,7.0,0.9,1.0,23.0,75.0,23.88888889,2016
A,10/5/2016,0.0,3.8,6.5,0.5,0.5,22.0,70.0,21.11111111,2016
B,10/5/2016,0.0,2.9,6.5,0.3,0.3,25.0,70.0,21.11111111,2016
D,,0.0,3.9,6.5,0.3,1.8,22.0,70.0,21.11111111,1899
Bay,10/5/2016,0.0,6.8,,0.4,0.6,21.0,70.0,21.11111111,2016
D,10/18/2016,0.0,6.0,6.5,0.5,1.4,25.0,66.0,18.88888889,2016
B,11/2/2016,0.0,3.8,6.5,0.2,0.2,16.0,60.0,15.55555556,2016
A,11/2/2016,0.0,4.4,6.5,0.2,0.4,16.0,60.0,15.55555556,2016
Bay,11/2/2016,0.0,6.3,6.7,0.7,0.7,17.0,60.0,15.55555556,2016
D,11/16/2016,0.0,8.8,6.5,1.0,1.3,14.0,55.0,12.77777778,2016
Bay,11/16/2016,0.0,9.0,7.0,0.7,0.8,13.0,55.0,12.77777778,2016
Bay,12/7/2016,0.0,7.6,7.0,0.4,0.5,11.0,48.0,8.888888889,2016
D,12/7/2016,0.0,10.0,6.5,0.9,1.1,11.0,48.0,8.888888889,2016
Bay,12/20/2016,0.0,6.7,7.0,3.0,3.5,5.0,38.0,3.333333333,2016
D,12/20/2016,0.0,10.0,6.5,1.7,1.7,5.0,38.0,3.333333333,2016
A,1/24/2017,0.0,7.9,,0.5,0.6,9.0,45.0,7.222222222,2017
Bay,1/24/2017,0.0,3.2,7.0,0.3,0.6,9.0,45.0,7.222222222,2017
B,1/24/2017,0.0,7.6,6.5,0.3,0.5,8.0,45.0,7.222222222,2017
D,2/7/2017,0.0,10.0,6.5,0.9,1.3,10.0,58.0,14.44444444,2017
Bay,2/7/2017,0.0,8.2,7.0,0.3,0.6,9.0,58.0,14.44444444,2017
A,2/21/2017,0.0,5.7,6.5,0.5,0.9,13.0,50.0,10.0,2017
Bay,2/21/2017,0.0,5.2,7.0,0.3,0.5,13.0,48.0,8.888888889,2017
B,2/21/2017,0.0,5.2,7.0,0.5,0.5,12.0,48.0,8.888888889,2017
Bay,3/8/2017,0.0,7.1,7.0,0.3,0.5,13.0,47.0,8.333333333,2017
D,3/8/2017,0.0,10.0,6.5,1.6,1.6,12.0,47.0,8.333333333,2017
B,3/21/2017,0.0,5.0,7.0,0.3,0.3,10.0,51.0,10.55555556,2017
Bay,3/21/2017,0.0,3.2,7.0,0.3,0.3,10.0,50.0,10.0,2017
A,5/25/2017,0.0,4.2,6.5,0.6,0.8,22.0,72.0,22.22222222,2017
A,7/25/2017,0.0,3.6,7.0,0.8,0.9,27.0,82.0,27.77777778,2017
B,6/19/2017,0.0,3.9,7.0,0.5,0.5,26.0,72.0,22.22222222,2017
B,7/25/2017,0.0,4.2,7.0,0.2,0.2,28.0,81.0,27.22222222,2017
D,4/18/2017,0.0,7.3,6.0,1.0,1.1,17.0,61.0,16.11111111,2017
D,5/11/2017,0.0,6.5,6.5,0.8,1.7,19.0,62.0,16.66666667,2017
D,6/7/2017,0.0,4.6,6.5,0.7,1.6,22.0,64.0,17.77777778,2017
D,7/11/2017,0.0,5.3,6.5,0.7,1.1,29.0,75.0,23.88888889,2017
Bay,4/18/2017,0.0,6.0,6.0,0.4,0.7,20.0,61.0,16.11111111,2017
Bay,5/11/2017,0.0,5.0,6.0,0.4,0.4,18.0,62.0,16.66666667,2017
Bay,5/25/2017,0.0,6.9,7.0,0.5,0.9,20.0,72.0,22.22222222,2017
Bay,6/7/2017,0.0,3.5,6.0,0.6,0.9,21.0,64.0,17.77777778,2017
Bay,6/19/2017,0.0,4.3,6.5,0.5,1.0,25.0,72.0,22.22222222,2017
Bay,7/11/2017,0.0,4.7,7.0,0.4,0.9,27.0,75.0,23.88888889,2017
Bay,7/25/2017,0.0,6.2,7.0,0.4,0.9,26.0,81.0,27.22222222,2017
D,4/4/2017,0.0,6.2,6.5,1.0,1.1,19.0,70.0,21.11111111,2017
Bay,4/4/2017,0.0,4.2,6.25,0.2,0.9,19.0,69.0,20.55555556,2017
D,8/8/2017,0.0,4.8,,0.9,1.7,25.0,70.0,21.11111111,2017
Bay,8/8/2017,0.0,6.2,7.0,0.4,0.9,25.0,70.0,21.11111111,2017
D,9/12/2017,0.0,5.8,6.5,1.0,1.7,20.0,72.0,22.22222222,2017
Bay,9/12/2017,0.0,6.0,7.0,0.3,0.3,20.0,72.0,22.22222222,2017
B,9/29/2017,0.0,3.0,7.0,0.1,0.1,24.5,78.0,25.55555556,2017
D,10/12/2017,0.0,5.8,6.5,1.8,2.1,26.0,74.0,23.33333333,2017
Bay,10/12/2017,0.0,5.2,7.0,1.5,1.9,25.0,74.0,23.33333333,2017
Bay,10/26/2017,0.0,7.1,7.0,0.35,0.8,26.0,54.0,12.22222222,2017
A,10/26/2017,0.0,6.8,6.5,0.2,0.4,27.0,54.0,12.22222222,2017
B,10/26/2017,0.0,4.1,6.5,0.2,0.2,26.0,54.0,12.22222222,2017
Bay,11/8/2017,,6.6,7.0,0.5,0.5,16.0,52.0,11.11111111,2017
D,11/8/2017,,6.9,6.5,1.2,1.5,16.0,52.0,11.11111111,2017
B,11/29/2017,0.0,5.2,6.5,0.2,0.2,6.0,48.0,8.888888889,2017
D,12/12/2017,0.0,9.9,6.5,1.3,1.3,7.0,48.0,8.888888889,2017
Bay,11/29/2017,0.0,10.0,7.0,0.6,0.8,9.0,48.0,8.888888889,2017
Bay,12/12/2017,0.0,10.0,7.0,0.6,0.8,9.0,48.0,8.888888889,2017
A,3/22/2018,0.0,8.0,6.5,0.7,0.9,7.0,40.0,4.444444444,2018
A,5/25/2018,0.1,4.0,6.5,5.5,7.0,26.0,84.0,28.88888889,2018
A,6/27/2018,0.1,4.7,4.8,0.5,0.5,27.0,76.0,24.44444444,2018
A,8/14/2018,0.0,3.8,6.5,0.4,1.2,28.0,78.0,25.55555556,2018
A,9/20/2018,0.09,4.4,6.5,0.3,0.5,28.0,80.0,26.66666667,2018
A,1/31/2018,0.0,10.0,7.0,1.0,1.0,3.0,30.0,-1.111111111,2018
B,1/31/2018,0.0,7.7,6.5,0.4,0.5,3.0,30.0,-1.111111111,2018
B,3/22/2018,0.0,9.8,6.5,0.2,0.2,5.0,40.0,4.444444444,2018
B,4/17/2018,1.0,8.0,6.5,0.4,0.4,10.0,48.0,8.888888889,2018
B,5/25/2018,0.6,4.9,7.0,0.4,0.4,26.1,74.0,23.33333333,2018
B,6/27/2018,0.7,3.7,7.0,0.2,0.2,26.0,76.0,24.44444444,2018
B,8/14/2018,0.0,7.3,6.5,0.2,0.2,27.0,77.0,25.0,2018
B,9/20/2018,0.0,5.0,6.5,0.2,0.2,28.0,80.0,26.66666667,2018
D,1/16/2018,0.0,10.0,6.5,1.6,1.6,4.0,37.0,2.777777778,2018
D,2/14/2018,0.0,9.5,6.5,1.3,1.4,6.0,45.0,7.222222222,2018
D,3/7/2018,0.0,10.0,6.5,1.0,1.5,8.0,47.0,8.333333333,2018
D,4/4/2018,1.0,8.0,,0.9,1.3,18.0,70.0,21.11111111,2018
D,5/10/2018,0.0,6.3,6.5,0.8,1.2,21.4,63.0,17.22222222,2018
D,6/14/2018,0.0,5.0,6.5,0.8,1.3,27.0,82.0,27.77777778,2018
D,7/18/2018,0.0,4.0,,0.8,1.5,27.0,80.0,26.66666667,2018
D,8/1/2018,0.0,4.0,6.5,0.5,1.6,28.0,82.0,27.77777778,2018
D,9/4/2018,0.0,3.2,6.5,0.8,1.3,30.0,83.0,28.33333333,2018
D,9/20/2018,0.0,5.0,6.5,0.4,1.4,25.0,80.0,26.66666667,2018
Bay,1/31/2018,0.0,8.0,7.0,0.1,0.2,4.0,30.0,-1.111111111,2018
Bay,2/14/2018,0.0,6.0,6.0,0.5,0.5,5.0,45.0,7.222222222,2018
Bay,3/7/2018,0.0,9.2,7.0,0.1,0.1,9.0,47.0,8.333333333,2018
Bay,3/22/2018,0.0,8.8,6.0,0.2,0.5,6.0,40.0,4.444444444,2018
Bay,4/4/2018,0.66,7.9,6.5,0.1,0.9,17.0,70.0,21.11111111,2018
Bay,4/17/2018,1.2,7.8,6.5,0.2,1.0,14.0,48.0,8.888888889,2018
Bay,5/10/2018,0.18,6.0,6.5,0.2,0.4,20.0,62.0,16.66666667,2018
Bay,5/25/2018,2.3,6.9,6.5,0.4,0.9,25.0,73.0,22.77777778,2018
Bay,6/14/2018,0.1,5.6,7.0,0.5,0.9,24.0,82.0,27.77777778,2018
Bay,6/27/2018,,6.0,7.0,0.4,0.8,24.0,76.0,24.44444444,2018
Bay,7/18/2018,2.6,6.2,7.0,0.6,0.9,26.0,80.0,26.66666667,2018
Bay,8/1/2018,1.9,3.8,7.0,0.5,1.2,26.0,82.0,27.77777778,2018
Bay,8/14/2018,2.1,6.0,7.0,0.5,0.9,26.0,76.0,24.44444444,2018
Bay,9/4/2018,1.9,6.2,7.5,0.4,0.7,28.0,82.0,27.77777778,2018
Bay,9/20/2018,1.6,4.2,7.0,0.4,1.0,25.0,78.0,25.55555556,2018
A,5/23/2019,0.0,4.9,7.0,0.4,0.6,25.0,69.0,20.55555556,2019
A,8/20/2019,0.0,3.6,7.0,0.5,0.5,28.0,84.0,28.88888889,2019
A,9/18/2019,0.0,4.6,7.0,0.6,0.6,23.0,71.0,21.66666667,2019
A,10/23/2019,0.0,5.9,7.0,0.5,1.0,20.0,63.0,17.22222222,2019
B,4/24/2019,0.2,7.0,,0.5,0.5,23.0,69.0,20.55555556,2019
B,5/23/2019,0.0,4.1,7.0,0.3,0.3,27.0,69.0,20.55555556,2019
B,9/18/2019,0.0,4.7,6.5,0.2,0.2,23.0,71.0,21.66666667,2019
B,10/23/2019,0.0,4.6,6.5,0.2,0.2,20.0,63.0,17.22222222,2019
D,5/8/2019,0.24,4.8,6.5,0.7,0.13,24.0,70.0,21.11111111,2019
D,6/5/2019,0.0,4.1,7.0,0.6,1.1,15.0,72.0,22.22222222,2019
D,7/3/2019,0.0,5.9,7.0,0.4,1.1,28.0,86.0,30.0,2019
D,8/6/2019,0.0,3.6,6.5,0.7,1.2,25.0,79.0,26.11111111,2019
D,9/3/2019,0.0,5.5,7.0,0.5,1.2,28.0,80.0,26.66666667,2019
Bay,4/24/2019,0.7,4.0,6.5,0.3,1.0,22.0,68.0,20.0,2019
Bay,5/8/2019,0.8,5.3,7.0,0.4,0.7,22.0,69.0,20.55555556,2019
Bay,5/23/2019,0.8,6.9,7.0,0.4,0.9,22.0,69.0,20.55555556,2019
Bay,6/5/2019,9.0,4.2,8.0,0.4,0.9,24.0,72.0,22.22222222,2019
Bay,7/3/2019,0.0,6.5,7.5,0.4,0.9,26.0,85.0,29.44444444,2019
Bay,8/6/2019,0.01,4.4,7.5,0.4,0.8,25.0,79.0,26.11111111,2019
Bay,8/20/2019,0.0,4.0,7.0,0.4,1.0,26.0,82.0,27.77777778,2019
Bay,9/3/2019,0.0,4.5,9.0,0.4,0.9,27.0,79.0,26.11111111,2019
Bay,9/18/2019,0.5,4.1,7.5,0.4,0.4,22.8,71.0,21.66666667,2019
Bay,10/11/2019,0.1,6.0,,0.3,0.3,19.0,65.0,18.33333333,2019
Bay,10/23/2019,0.5,6.2,7.0,0.5,0.9,19.0,63.0,17.22222222,2019
A,2/28/2019,0.0,10.0,7.0,0.4,1.3,10.0,46.0,7.777777778,2019
A,3/26/2019,0.0,7.0,6.5,0.0,0.4,11.0,44.0,6.666666667,2019
B,2/28/2019,0.0,8.7,6.5,0.4,0.4,10.0,46.0,7.777777778,2019
B,3/26/2019,0.0,9.5,7.0,0.3,0.3,12.0,44.0,6.666666667,2019
D,2/6/2019,0.0,10.0,6.5,1.0,1.5,13.0,46.0,7.777777778,2019
D,3/14/2019,0.0,8.3,6.5,1.0,1.4,16.0,59.0,15.0,2019
D,4/10/2019,0.0,6.7,6.5,0.9,1.4,20.0,57.0,13.88888889,2019
Bay,2/6/2019,0.0,6.0,7.0,0.4,0.6,15.0,56.0,13.33333333,2019
Bay,2/28/2019,0.7,10.0,6.5,0.4,0.6,12.0,46.0,7.777777778,2019
Bay,3/14/2019,0.6,8.7,6.5,0.4,0.8,15.0,59.0,15.0,2019
Bay,4/26/2019,0.6,10.0,6.5,0.1,0.4,12.0,44.0,6.666666667,2019
Bay,4/10/2019,0.0,7.4,6.5,0.2,0.7,19.0,57.0,13.88888889,2019
A,8/27/2015,0.0,5.7,7.0,0.2,0.4,25.0,79.0,26.11111111,2015
A,9/9/2015,0.0,10.0,7.5,0.2,0.2,29.0,83.0,28.33333333,2015
B,8/27/2015,0.0,3.2,8.5,0.2,0.2,23.0,79.0,26.11111111,2015
B,9/22/2015,0.0,2.3,8.0,0.3,0.3,24.0,73.0,22.77777778,2015
D,8/13/2015,0.0,6.1,6.0,0.9,1.1,27.0,82.0,27.77777778,2015
D,9/9/2015,0.0,4.8,7.0,0.6,0.9,28.0,82.0,27.77777778,2015
Bay,8/13/2015,0.0,6.3,9.0,0.4,0.4,26.0,82.0,27.77777778,2015
Bay,8/27/2015,0.0,5.0,8.5,0.4,0.7,23.0,79.0,26.11111111,2015
A,10/24/2018,0.0,6.6,6.5,0.2,0.7,15.0,58.0,14.44444444,2018
B,10/24/2018,0.1,6.7,6.5,0.2,0.2,15.0,58.0,14.44444444,2018
B,10/28/2018,0.1,5.0,7.0,0.4,0.5,13.0,49.0,9.444444444,2018
B,11/7/2018,,0.0,7.0,0.2,0.2,20.0,65.0,18.33333333,2018
D,10/11/2018,0.0,6.0,6.5,0.7,1.2,26.0,78.0,25.55555556,2018
D,11/7/2018,0.0,6.9,6.5,0.9,1.3,20.0,65.0,18.33333333,2018
Bay,10/11/2018,1.9,5.0,7.0,4.0,1.2,25.0,78.0,25.55555556,2018
Bay,10/24/2018,0.0,9.0,7.0,0.3,0.6,18.0,58.0,14.44444444,2018
Bay,10/28/2018,0.9,2.9,7.0,0.4,0.9,13.0,49.0,9.444444444,2018
